index_page,title,state,declaration_string,posted_date,posted_year,report_type,url,filename,local_path,status
0,"Colorado; Severe Storms, Flooding, Landslides, and Mudslides - Denial of Appeal",Colorado,"Severe Storms, Flooding, Landslides, and Mudslides - Denial of Appeal",2026-05-07T12:00:00Z,2026,AppealDenials,https://www.fema.gov/sites/default/files/documents/FY26PDAReport_AppealDenial-CO_0.pdf,FY26PDAReport_AppealDenial-CO_0.pdf,data/pdfs/AppealDenials/2026/FY26PDAReport_AppealDenial-CO_0.pdf,downloaded
0,"Colorado; Lee and Elk Fires, Flooding, and Mudslides - Denial of Appeal",Colorado,"Lee and Elk Fires, Flooding, and Mudslides - Denial of Appeal",2026-05-07T12:00:00Z,2026,AppealDenials,https://www.fema.gov/sites/default/files/documents/FY26PDAReport_AppealDenial-CO.pdf,FY26PDAReport_AppealDenial-CO.pdf,data/pdfs/AppealDenials/2026/FY26PDAReport_AppealDenial-CO.pdf,downloaded
0,Illinois; Severe Storms and Flooding - Denial of Appeal,Illinois,Severe Storms and Flooding - Denial of Appeal,2026-05-07T12:00:00Z,2026,AppealDenials,https://www.fema.gov/sites/default/files/documents/FY26PDAReport_AppealDenial-IL_0.pdf,FY26PDAReport_AppealDenial-IL_0.pdf,data/pdfs/AppealDenials/2026/FY26PDAReport_AppealDenial-IL_0.pdf,downloaded
0,Hawaii; FEMA-4909-DR,Hawaii,FEMA-4909-DR,2026-05-06T12:00:00Z,2026,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4909DR-HI.pdf,PDAReport_FEMA4909DR-HI.pdf,data/pdfs/MajorDisaster/2026/PDAReport_FEMA4909DR-HI.pdf,downloaded
0,South Carolina; FEMA-4908-DR,South Carolina,FEMA-4908-DR,2026-05-06T12:00:00Z,2026,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4908DR-SC.pdf,PDAReport_FEMA4908DR-SC.pdf,data/pdfs/MajorDisaster/2026/PDAReport_FEMA4908DR-SC.pdf,downloaded
0,Oregon; FEMA-4907-DR,Oregon,FEMA-4907-DR,2026-05-06T12:00:00Z,2026,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4907DR-OR.pdf,PDAReport_FEMA4907DR-OR.pdf,data/pdfs/MajorDisaster/2026/PDAReport_FEMA4907DR-OR.pdf,downloaded
0,Washington; FEMA-4906-DR,Washington,FEMA-4906-DR,2026-05-06T12:00:00Z,2026,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4906DR-WA.pdf,PDAReport_FEMA4906DR-WA.pdf,data/pdfs/MajorDisaster/2026/PDAReport_FEMA4906DR-WA.pdf,downloaded
0,Idaho; FEMA-4905-DR,Idaho,FEMA-4905-DR,2026-05-06T12:00:00Z,2026,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4905DR-ID.pdf,PDAReport_FEMA4905DR-ID.pdf,data/pdfs/MajorDisaster/2026/PDAReport_FEMA4905DR-ID.pdf,downloaded
0,Alaska; FEMA-4904-DR,Alaska,FEMA-4904-DR,2026-05-06T12:00:00Z,2026,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4904DR-AK.pdf,PDAReport_FEMA4904DR-AK.pdf,data/pdfs/MajorDisaster/2026/PDAReport_FEMA4904DR-AK.pdf,downloaded
0,South Dakota; FEMA-4903-DR,South Dakota,FEMA-4903-DR,2026-05-06T12:00:00Z,2026,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4903DR-SD.pdf,PDAReport_FEMA4903DR-SD.pdf,data/pdfs/MajorDisaster/2026/PDAReport_FEMA4903DR-SD.pdf,downloaded
0,Montana; FEMA-4902-DR,Montana,FEMA-4902-DR,2026-05-06T12:00:00Z,2026,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4902DR-MT.pdf,PDAReport_FEMA4902DR-MT.pdf,data/pdfs/MajorDisaster/2026/PDAReport_FEMA4902DR-MT.pdf,downloaded
0,Montana; FEMA-4901-DR,Montana,FEMA-4901-DR,2026-05-06T12:00:00Z,2026,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4901DR-MT.pdf,PDAReport_FEMA4901DR-MT.pdf,data/pdfs/MajorDisaster/2026/PDAReport_FEMA4901DR-MT.pdf,downloaded
0,Louisiana; FEMA-4900-DR,Louisiana,FEMA-4900-DR,2026-03-18T12:00:00Z,2026,Expedited,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4900DRexpedited-LA.pdf,PDAReport_FEMA4900DRexpedited-LA.pdf,data/pdfs/Expedited/2026/PDAReport_FEMA4900DRexpedited-LA.pdf,downloaded
0,"Kansas; Severe Storms, Straight-line Winds, and Flooding - Denial",Kansas,"Severe Storms, Straight-line Winds, and Flooding - Denial",2026-03-06T12:00:00Z,2026,Denials,https://www.fema.gov/sites/default/files/documents/PDAReport_Denial-KS.pdf,PDAReport_Denial-KS.pdf,data/pdfs/Denials/2026/PDAReport_Denial-KS.pdf,downloaded
0,"Illinois; Severe Storms, Straight-line Winds, and Flooding - Denial of Appeal",Illinois,"Severe Storms, Straight-line Winds, and Flooding - Denial of Appeal",2026-03-06T12:00:00Z,2026,AppealDenials,https://www.fema.gov/sites/default/files/documents/FY26PDAReport_AppealDenial-IL.pdf,FY26PDAReport_AppealDenial-IL.pdf,data/pdfs/AppealDenials/2026/FY26PDAReport_AppealDenial-IL.pdf,downloaded
0,Vermont; Severe Storm and Flooding - Denial of Appeal,Vermont,Severe Storm and Flooding - Denial of Appeal,2026-03-06T12:00:00Z,2026,AppealDenials,https://www.fema.gov/sites/default/files/documents/FY26PDAReport_AppealDenial-VT.pdf,FY26PDAReport_AppealDenial-VT.pdf,data/pdfs/AppealDenials/2026/FY26PDAReport_AppealDenial-VT.pdf,downloaded
0,"Arizona; Severe Storms, Straight-line Winds, and Flooding - Denial",Arizona,"Severe Storms, Straight-line Winds, and Flooding - Denial",2026-03-06T12:00:00Z,2026,Denials,https://www.fema.gov/sites/default/files/documents/PDAReport_Denial-AZ.pdf,PDAReport_Denial-AZ.pdf,data/pdfs/Denials/2026/PDAReport_Denial-AZ.pdf,downloaded
0,Mississippi; FEMA-4899-DR,Mississippi,FEMA-4899-DR,2026-03-06T12:00:00Z,2026,Expedited,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4899DRexpedited-MS.pdf,PDAReport_FEMA4899DRexpedited-MS.pdf,data/pdfs/Expedited/2026/PDAReport_FEMA4899DRexpedited-MS.pdf,downloaded
0,Tennessee; FEMA-4898-DR,Tennessee,FEMA-4898-DR,2026-03-06T12:00:00Z,2026,Expedited,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4898DRexpedited-TN.pdf,PDAReport_FEMA4898DRexpedited-TN.pdf,data/pdfs/Expedited/2026/PDAReport_FEMA4898DRexpedited-TN.pdf,downloaded
0,"Rosebud Sioux Tribe; Severe Storm, Straight-line Winds, and Tornado - Denial of Appeal",Rosebud Sioux Tribe,"Severe Storm, Straight-line Winds, and Tornado - Denial of Appeal",2026-01-16T12:00:00Z,2026,AppealDenials,https://www.fema.gov/sites/default/files/documents/FY26PDAReport_AppealDenial-RosebudSiouxTribe.pdf,FY26PDAReport_AppealDenial-RosebudSiouxTribe.pdf,data/pdfs/AppealDenials/2026/FY26PDAReport_AppealDenial-RosebudSiouxTribe.pdf,downloaded
1,"Oklahoma; Severe Storms, Tornadoes, Straight-line Winds, and Flooding - Appeal of Denial",Oklahoma,"Severe Storms, Tornadoes, Straight-line Winds, and Flooding - Appeal of Denial",2026-01-16T12:00:00Z,2026,AppealDenials,https://www.fema.gov/sites/default/files/documents/FY26PDAReport_AppealDenial-OK.pdf,FY26PDAReport_AppealDenial-OK.pdf,data/pdfs/AppealDenials/2026/FY26PDAReport_AppealDenial-OK.pdf,downloaded
1,Kansas; FEMA-4897-DR,Kansas,FEMA-4897-DR,2026-01-16T12:00:00Z,2026,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4897DR-KS.pdf,PDAReport_FEMA4897DR-KS.pdf,data/pdfs/MajorDisaster/2026/PDAReport_FEMA4897DR-KS.pdf,downloaded
1,Nebraska; FEMA-4896-DR,Nebraska,FEMA-4896-DR,2025-12-01T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4896DR-NE.pdf,PDAReport_FEMA4896DR-NE.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4896DR-NE.pdf,downloaded
1,North Dakota; FEMA-4895-DR,North Dakota,FEMA-4895-DR,2025-12-01T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4895DR-ND.pdf,PDAReport_FEMA4895DR-ND.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4895DR-ND.pdf,downloaded
1,Alaska; Chevak Public Safety Building Fire - Denial,Alaska,Chevak Public Safety Building Fire - Denial,2025-12-01T12:00:00Z,2025,Denials,https://www.fema.gov/sites/default/files/documents/PDAReport_Denial-AK_4.pdf,PDAReport_Denial-AK_4.pdf,data/pdfs/Denials/2025/PDAReport_Denial-AK_4.pdf,downloaded
1,Leech Lake Band of Ojibwe; FEMA-4894-DR,Leech Lake Band of Ojibwe,FEMA-4894-DR,2025-12-01T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4894DR-LeechLakeBandofOjibwe.pdf,PDAReport_FEMA4894DR-LeechLakeBandofOjibwe.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4894DR-LeechLakeBandofOjibwe.pdf,downloaded
1,Maryland; Severe Storms and Flooding - Denial of Appeal,Maryland,Severe Storms and Flooding - Denial of Appeal,2025-12-01T12:00:00Z,2025,AppealDenials,https://www.fema.gov/sites/default/files/documents/FY26PDAReport_AppealDenial-MD.pdf,FY26PDAReport_AppealDenial-MD.pdf,data/pdfs/AppealDenials/2025/FY26PDAReport_AppealDenial-MD.pdf,downloaded
1,Alaska; FEMA-4893-DR,Alaska,FEMA-4893-DR,2025-12-01T12:00:00Z,2025,Expedited,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4893DRexpedited-AK.pdf,PDAReport_FEMA4893DRexpedited-AK.pdf,data/pdfs/Expedited/2025/PDAReport_FEMA4893DRexpedited-AK.pdf,downloaded
1,Wisconsin; FEMA-4892-DR,Wisconsin,FEMA-4892-DR,2025-12-01T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4892DR-WI.pdf,PDAReport_FEMA4892DR-WI.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4892DR-WI.pdf,downloaded
1,Kansas; FEMA-4891-DR,Kansas,FEMA-4891-DR,2025-12-01T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4891DR-KS.pdf,PDAReport_FEMA4891DR-KS.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4891DR-KS.pdf,downloaded
1,Sisseton-Wahpeton Oyate; FEMA-4890-DR,Sisseton-Wahpeton Oyate,FEMA-4890-DR,2025-12-01T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4890DR-SissetonWahpetonOyate.pdf,PDAReport_FEMA4890DR-SissetonWahpetonOyate.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4890DR-SissetonWahpetonOyate.pdf,downloaded
1,North Carolina; FEMA-4889-DR,North Carolina,FEMA-4889-DR,2025-12-01T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4889DR-NC.pdf,PDAReport_FEMA4889DR-NC.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4889DR-NC.pdf,downloaded
1,Nebraska; Severe Storm and Straight-line Winds - Denial,Nebraska,Severe Storm and Straight-line Winds - Denial,2025-12-01T12:00:00Z,2025,Denials,https://www.fema.gov/sites/default/files/documents/PDAReport_Denial-NE.pdf,PDAReport_Denial-NE.pdf,data/pdfs/Denials/2025/PDAReport_Denial-NE.pdf,downloaded
1,North Dakota; FEMA-4888-DR,North Dakota,FEMA-4888-DR,2025-12-01T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4888DR-ND.pdf,PDAReport_FEMA4888DR-ND.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4888DR-ND.pdf,downloaded
1,Crow Tribe of Montana; FEMA-4887-DR,Crow Tribe of Montana,FEMA-4887-DR,2025-12-01T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4887DR-CrowTribeofMT.pdf,PDAReport_FEMA4887DR-CrowTribeofMT.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4887DR-CrowTribeofMT.pdf,downloaded
1,New Mexico; FEMA-4886-DR,New Mexico,FEMA-4886-DR,2025-08-20T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4886DR-NM.pdf,PDAReport_FEMA4886DR-NM.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4886DR-NM.pdf,downloaded
1,Missouri; FEMA-4885-DR,Missouri,FEMA-4885-DR,2025-08-20T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4885DR-MO.pdf,PDAReport_FEMA4885DR-MO.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4885DR-MO.pdf,downloaded
1,West Virginia; FEMA-4884-DR,West Virginia,FEMA-4884-DR,2025-08-20T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4884DR-WV.pdf,PDAReport_FEMA4884DR-WV.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4884DR-WV.pdf,downloaded
1,Kansas; FEMA-4883-DR,Kansas,FEMA-4883-DR,2025-08-20T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4883DR-KS.pdf,PDAReport_FEMA4883DR-KS.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4883DR-KS.pdf,downloaded
1,Indiana; FEMA-4882-DR,Indiana,FEMA-4882-DR,2025-08-20T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4882DR-IN.pdf,PDAReport_FEMA4882DR-IN.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4882DR-IN.pdf,downloaded
2,Oregon; FEMA-4881-DR,Oregon,FEMA-4881-DR,2025-08-20T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4881DR-OR.pdf,PDAReport_FEMA4881DR-OR.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4881DR-OR.pdf,downloaded
2,Michigan; FEMA-4880-DR,Michigan,FEMA-4880-DR,2025-08-20T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4880DR-MI.pdf,PDAReport_FEMA4880DR-MI.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4880DR-MI.pdf,downloaded
2,Kentucky; Severe Winter Storm - Denial of Appeal,Kentucky,Severe Winter Storm - Denial of Appeal,2025-08-20T12:00:00Z,2025,AppealDenials,https://www.fema.gov/sites/default/files/documents/FY25PDAReport_AppealDenial-KY.pdf,FY25PDAReport_AppealDenial-KY.pdf,data/pdfs/AppealDenials/2025/FY25PDAReport_AppealDenial-KY.pdf,downloaded
2,Texas; FEMA-4879-DR,Texas,FEMA-4879-DR,2025-08-04T12:00:00Z,2025,Expedited,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4879DRexpedited-TX.pdf,PDAReport_FEMA4879DRexpedited-TX.pdf,data/pdfs/Expedited/2025/PDAReport_FEMA4879DRexpedited-TX.pdf,downloaded
2,Oregon; Flooding - Denial,Oregon,Flooding - Denial,2025-07-18T12:00:00Z,2025,Denials,https://www.fema.gov/sites/default/files/documents/PDAReport_Denial-OR_1.pdf,PDAReport_Denial-OR_1.pdf,data/pdfs/Denials/2025/PDAReport_Denial-OR_1.pdf,downloaded
2,"Washington; Severe Storm, Straight-line Winds, Flooding, Landslides, and Mudslides - Denial of Appeal",Washington,"Severe Storm, Straight-line Winds, Flooding, Landslides, and Mudslides - Denial of Appeal",2025-07-18T12:00:00Z,2025,AppealDenials,https://www.fema.gov/sites/default/files/documents/FY25PDAReport_AppealDenial-WA.pdf,FY25PDAReport_AppealDenial-WA.pdf,data/pdfs/AppealDenials/2025/FY25PDAReport_AppealDenial-WA.pdf,downloaded
2,Tennessee; FEMA-4878-DR,Tennessee,FEMA-4878-DR,2025-07-18T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4878DR-TN.pdf,PDAReport_FEMA4878DR-TN.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4878DR-TN.pdf,downloaded
2,Missouri; FEMA-4877-DR,Missouri,FEMA-4877-DR,2025-07-08T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4877DR-MO.pdf,PDAReport_FEMA4877DR-MO.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4877DR-MO.pdf,downloaded
2,Missouri; FEMA-4876-DR,Missouri,FEMA-4876-DR,2025-07-08T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4876DR-MO.pdf,PDAReport_FEMA4876DR-MO.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4876DR-MO.pdf,downloaded
2,Kentucky; FEMA-4875-DR,Kentucky,FEMA-4875-DR,2025-06-19T12:00:00Z,2025,Expedited,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4875DRexpedited-KY.pdf,PDAReport_FEMA4875DRexpedited-KY.pdf,data/pdfs/Expedited/2025/PDAReport_FEMA4875DRexpedited-KY.pdf,downloaded
2,Mississippi; FEMA-4874-DR,Mississippi,FEMA-4874-DR,2025-06-19T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4874DR-MS.pdf,PDAReport_FEMA4874DR-MS.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4874DR-MS.pdf,downloaded
2,Arkansas; FEMA-4873-DR,Arkansas,FEMA-4873-DR,2025-06-19T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4873DR-AR.pdf,PDAReport_FEMA4873DR-AR.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4873DR-AR.pdf,downloaded
2,Missouri; FEMA-4872-DR,Missouri,FEMA-4872-DR,2025-06-19T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4872DR-MO.pdf,PDAReport_FEMA4872DR-MO.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4872DR-MO.pdf,downloaded
2,Texas; FEMA-4871-DR,Texas,FEMA-4871-DR,2025-06-19T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4871DR-TX.pdf,PDAReport_FEMA4871DR-TX.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4871DR-TX.pdf,downloaded
2,Iowa; FEMA-4870-DR,Iowa,FEMA-4870-DR,2025-06-19T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4870DR-IA.pdf,PDAReport_FEMA4870DR-IA.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4870DR-IA.pdf,downloaded
2,Kansas; FEMA-4869-DR,Kansas,FEMA-4869-DR,2025-06-19T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4869DR-KS.pdf,PDAReport_FEMA4869DR-KS.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4869DR-KS.pdf,downloaded
2,Nebraska; FEMA-4868-DR,Nebraska,FEMA-4868-DR,2025-06-19T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4868DR-NE.pdf,PDAReport_FEMA4868DR-NE.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4868DR-NE.pdf,downloaded
2,Missouri; FEMA-4867-DR,Missouri,FEMA-4867-DR,2025-06-19T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4867DR-MO.pdf,PDAReport_FEMA4867DR-MO.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4867DR-MO.pdf,downloaded
2,Oklahoma; FEMA-4866-DR,Oklahoma,FEMA-4866-DR,2025-06-19T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4866DR-OK.pdf,PDAReport_FEMA4866DR-OK.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4866DR-OK.pdf,downloaded
2,Hawaii; Flooding - Denial,Hawaii,Flooding - Denial,2025-06-19T12:00:00Z,2025,Denials,https://www.fema.gov/sites/default/files/documents/FY25PDAReport_Denial-HI.pdf,FY25PDAReport_Denial-HI.pdf,data/pdfs/Denials/2025/FY25PDAReport_Denial-HI.pdf,downloaded
3,Arkansas; FEMA-4865-DR,Arkansas,FEMA-4865-DR,2025-06-06T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4865DR-AR.pdf,PDAReport_FEMA4865DR-AR.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4865DR-AR.pdf,downloaded
3,Kentucky; FEMA-4864-DR,Kentucky,FEMA-4864-DR,2025-05-23T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4864DR-KY.pdf,PDAReport_FEMA4864DR-KY.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4864DR-KY.pdf,downloaded
3,Tennessee; Severe Storms and Flooding - Denial,Tennessee,Severe Storms and Flooding - Denial,2025-05-09T12:00:00Z,2025,Denials,https://www.fema.gov/sites/default/files/documents/FY25PDAReport_Denial-TN.pdf,FY25PDAReport_Denial-TN.pdf,data/pdfs/Denials/2025/FY25PDAReport_Denial-TN.pdf,downloaded
3,California; Park and Borel Fires - Denial of Appeal,California,Park and Borel Fires - Denial of Appeal,2025-05-09T12:00:00Z,2025,AppealDenials,https://www.fema.gov/sites/default/files/documents/FY25PDAReport_AppealDenial-CA.pdf,FY25PDAReport_AppealDenial-CA.pdf,data/pdfs/AppealDenials/2025/FY25PDAReport_AppealDenial-CA.pdf,downloaded
3,Virginia; FEMA-4863-DR,Virginia,FEMA-4863-DR,2025-05-02T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4863DR-VA.pdf,PDAReport_FEMA4863DR-VA.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4863DR-VA.pdf,downloaded
3,Oklahoma; FEMA-4862-DR,Oklahoma,FEMA-4862-DR,2025-04-16T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4862DR-OK.pdf,PDAReport_FEMA4862DR-OK.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4862DR-OK.pdf,downloaded
3,West Virginia; FEMA-4861-DR,West Virginia,FEMA-4861-DR,2025-03-27T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4861DR-WV.pdf,PDAReport_FEMA4861DR-WV.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4861DR-WV.pdf,downloaded
3,Kentucky; FEMA-4860-DR,Kentucky,FEMA-4860-DR,2025-03-25T12:00:00Z,2025,Expedited,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4860DRexpedited-KY_0.pdf,PDAReport_FEMA4860DRexpedited-KY_0.pdf,data/pdfs/Expedited/2025/PDAReport_FEMA4860DRexpedited-KY_0.pdf,downloaded
3,Wisconsin; Lack of Snow - Denial,Wisconsin,Lack of Snow - Denial,2025-03-13T12:00:00Z,2025,Denials,https://www.fema.gov/sites/default/files/documents/PDAReport_Denial-WI.pdf,PDAReport_Denial-WI.pdf,data/pdfs/Denials/2025/PDAReport_Denial-WI.pdf,downloaded
3,Michigan; Severe Storms and Tornadoes - Denial of Appeal,Michigan,Severe Storms and Tornadoes - Denial of Appeal,2025-02-14T12:00:00Z,2025,AppealDenials,https://www.fema.gov/sites/default/files/documents/PDAReport_AppealDenial-MI_0.pdf,PDAReport_AppealDenial-MI_0.pdf,data/pdfs/AppealDenials/2025/PDAReport_AppealDenial-MI_0.pdf,downloaded
3,Alaska; FEMA-4859-DR,Alaska,FEMA-4859-DR,2025-02-13T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4859DR-AK.pdf,PDAReport_FEMA4859DR-AK.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4859DR-AK.pdf,downloaded
3,South Carolina; FEMA-4858-DR,South Carolina,FEMA-4858-DR,2025-02-07T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4858DR-SC_0.pdf,PDAReport_FEMA4858DR-SC_0.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4858DR-SC_0.pdf,downloaded
3,Native Village of Kwigillingok; FEMA-4857-DR,Native Village of Kwigillingok,FEMA-4857-DR,2025-02-06T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4657DR-NativeVillageKwigillingok.pdf,PDAReport_FEMA4657DR-NativeVillageKwigillingok.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4657DR-NativeVillageKwigillingok.pdf,downloaded
3,California; FEMA-4856-DR,California,FEMA-4856-DR,2025-02-06T12:00:00Z,2025,Expedited,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4856DRexpedited-CA.pdf,PDAReport_FEMA4856DRexpedited-CA.pdf,data/pdfs/Expedited/2025/PDAReport_FEMA4856DRexpedited-CA.pdf,downloaded
3,Missouri; FEMA-4855-DR,Missouri,FEMA-4855-DR,2025-01-30T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4855DR-MO.pdf,PDAReport_FEMA4855DR-MO.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4855DR-MO.pdf,downloaded
3,Oregon; FEMA-4854-DR,Oregon,FEMA-4854-DR,2025-01-30T12:00:00Z,2025,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4854DR-OR.pdf,PDAReport_FEMA4854DR-OR.pdf,data/pdfs/MajorDisaster/2025/PDAReport_FEMA4854DR-OR.pdf,downloaded
3,Native Village of Kipnuk; FEMA-4853-DR,Native Village of Kipnuk,FEMA-4853-DR,,unknown,MajorDisaster,https://www.fema.gov/sites/default/files/documents/PDAReport_FEMA4653DR-NativeVillageKipnuk.pdf,PDAReport_FEMA4653DR-NativeVillageKipnuk.pdf,data/pdfs/MajorDisaster/unknown/PDAReport_FEMA4653DR-NativeVillageKipnuk.pdf,downloaded
3,Ohio; Train Derailment - Denial,Ohio,Train Derailment - Denial,2025-01-30T12:00:00Z,2025,Denials,https://www.fema.gov/sites/default/files/documents/PDAReport_Denial-OH.pdf,PDAReport_Denial-OH.pdf,data/pdfs/Denials/2025/PDAReport_Denial-OH.pdf,downloaded
